sample_id,age,gender,race,image_path,gender_mapped,age_bin,skin_tone,subgroup
fairface_0005472,5,0,5,data\raw\images\fairface_0005472.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009592,7,0,4,data\raw\images\fairface_0009592.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000364,4,1,1,data\raw\images\fairface_0000364.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003952,3,0,3,data\raw\images\fairface_0003952.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002881,3,1,1,data\raw\images\fairface_0002881.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001801,3,0,5,data\raw\images\fairface_0001801.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007279,3,1,4,data\raw\images\fairface_0007279.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002472,6,1,5,data\raw\images\fairface_0002472.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0004146,5,1,3,data\raw\images\fairface_0004146.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0006148,4,0,0,data\raw\images\fairface_0006148.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000981,3,1,3,data\raw\images\fairface_0000981.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002036,4,0,1,data\raw\images\fairface_0002036.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009839,1,1,5,data\raw\images\fairface_0009839.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004984,4,0,3,data\raw\images\fairface_0004984.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000837,3,1,1,data\raw\images\fairface_0000837.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007882,6,1,3,data\raw\images\fairface_0007882.jpg,Female,60+,Light,Female_60+_Light
fairface_0000917,5,1,4,data\raw\images\fairface_0000917.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0008948,3,1,6,data\raw\images\fairface_0008948.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005610,3,1,3,data\raw\images\fairface_0005610.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006314,3,1,3,data\raw\images\fairface_0006314.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006093,4,0,0,data\raw\images\fairface_0006093.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009820,4,0,5,data\raw\images\fairface_0009820.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004038,4,0,3,data\raw\images\fairface_0004038.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000170,3,1,3,data\raw\images\fairface_0000170.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004612,3,0,0,data\raw\images\fairface_0004612.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004106,5,0,3,data\raw\images\fairface_0004106.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0008881,5,0,1,data\raw\images\fairface_0008881.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0002897,1,0,6,data\raw\images\fairface_0002897.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003345,6,0,5,data\raw\images\fairface_0003345.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0009217,3,0,5,data\raw\images\fairface_0009217.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007621,3,0,6,data\raw\images\fairface_0007621.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004098,3,1,3,data\raw\images\fairface_0004098.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007970,3,1,0,data\raw\images\fairface_0007970.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005469,3,0,2,data\raw\images\fairface_0005469.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0005798,2,1,0,data\raw\images\fairface_0005798.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0005815,2,1,2,data\raw\images\fairface_0005815.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0008279,0,1,3,data\raw\images\fairface_0008279.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0005574,4,0,4,data\raw\images\fairface_0005574.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007365,4,0,1,data\raw\images\fairface_0007365.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000957,3,0,0,data\raw\images\fairface_0000957.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001519,1,1,6,data\raw\images\fairface_0001519.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001068,4,0,4,data\raw\images\fairface_0001068.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000479,1,0,2,data\raw\images\fairface_0000479.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0009290,4,0,1,data\raw\images\fairface_0009290.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009573,5,1,3,data\raw\images\fairface_0009573.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0008277,5,1,2,data\raw\images\fairface_0008277.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0006258,2,1,4,data\raw\images\fairface_0006258.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0007429,3,1,3,data\raw\images\fairface_0007429.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006086,6,1,0,data\raw\images\fairface_0006086.jpg,Female,60+,Light,Female_60+_Light
fairface_0000052,3,0,0,data\raw\images\fairface_0000052.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006439,5,0,4,data\raw\images\fairface_0006439.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0008098,4,0,0,data\raw\images\fairface_0008098.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009764,1,0,0,data\raw\images\fairface_0009764.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0007594,1,0,0,data\raw\images\fairface_0007594.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0006643,4,0,0,data\raw\images\fairface_0006643.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004500,5,0,4,data\raw\images\fairface_0004500.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0005081,2,1,1,data\raw\images\fairface_0005081.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003714,5,0,4,data\raw\images\fairface_0003714.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0005283,2,1,2,data\raw\images\fairface_0005283.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0002175,5,0,3,data\raw\images\fairface_0002175.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0005364,2,1,3,data\raw\images\fairface_0005364.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0001743,1,1,4,data\raw\images\fairface_0001743.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009490,5,0,3,data\raw\images\fairface_0009490.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0006009,3,0,4,data\raw\images\fairface_0006009.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009997,4,0,5,data\raw\images\fairface_0009997.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002528,4,0,1,data\raw\images\fairface_0002528.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005522,5,1,1,data\raw\images\fairface_0005522.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0002054,4,0,6,data\raw\images\fairface_0002054.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001984,3,0,3,data\raw\images\fairface_0001984.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006265,5,0,3,data\raw\images\fairface_0006265.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0007880,5,0,2,data\raw\images\fairface_0007880.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0004894,4,0,4,data\raw\images\fairface_0004894.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005892,4,0,3,data\raw\images\fairface_0005892.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006483,3,0,1,data\raw\images\fairface_0006483.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006896,3,0,3,data\raw\images\fairface_0006896.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002265,3,1,3,data\raw\images\fairface_0002265.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009001,3,0,1,data\raw\images\fairface_0009001.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003405,0,0,0,data\raw\images\fairface_0003405.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0002945,3,1,0,data\raw\images\fairface_0002945.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006345,1,1,3,data\raw\images\fairface_0006345.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0003868,5,0,0,data\raw\images\fairface_0003868.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0005554,1,0,4,data\raw\images\fairface_0005554.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000668,2,1,6,data\raw\images\fairface_0000668.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0000720,4,0,2,data\raw\images\fairface_0000720.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0009930,4,1,3,data\raw\images\fairface_0009930.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005143,3,0,1,data\raw\images\fairface_0005143.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005841,4,1,1,data\raw\images\fairface_0005841.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007953,2,1,6,data\raw\images\fairface_0007953.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002736,7,1,3,data\raw\images\fairface_0002736.jpg,Female,60+,Light,Female_60+_Light
fairface_0001030,6,0,5,data\raw\images\fairface_0001030.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0001381,3,1,0,data\raw\images\fairface_0001381.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001402,4,1,0,data\raw\images\fairface_0001402.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007337,3,0,2,data\raw\images\fairface_0007337.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0001734,5,0,3,data\raw\images\fairface_0001734.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0007899,3,1,5,data\raw\images\fairface_0007899.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003854,3,0,0,data\raw\images\fairface_0003854.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009601,3,1,2,data\raw\images\fairface_0009601.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0007945,7,0,3,data\raw\images\fairface_0007945.jpg,Male,60+,Light,Male_60+_Light
fairface_0003045,0,1,2,data\raw\images\fairface_0003045.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0004255,1,0,2,data\raw\images\fairface_0004255.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0007657,4,0,6,data\raw\images\fairface_0007657.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001100,4,0,6,data\raw\images\fairface_0001100.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002282,3,0,2,data\raw\images\fairface_0002282.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0002539,1,0,3,data\raw\images\fairface_0002539.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003541,2,0,4,data\raw\images\fairface_0003541.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0008403,3,1,3,data\raw\images\fairface_0008403.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009288,3,0,6,data\raw\images\fairface_0009288.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004455,4,0,2,data\raw\images\fairface_0004455.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0006491,5,0,6,data\raw\images\fairface_0006491.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0007761,1,0,5,data\raw\images\fairface_0007761.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005499,5,0,4,data\raw\images\fairface_0005499.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0005129,3,1,3,data\raw\images\fairface_0005129.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004580,4,1,0,data\raw\images\fairface_0004580.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005034,2,1,4,data\raw\images\fairface_0005034.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005196,4,0,0,data\raw\images\fairface_0005196.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002165,2,0,1,data\raw\images\fairface_0002165.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006793,1,0,6,data\raw\images\fairface_0006793.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000018,7,0,0,data\raw\images\fairface_0000018.jpg,Male,60+,Light,Male_60+_Light
fairface_0004798,2,0,5,data\raw\images\fairface_0004798.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007309,3,1,3,data\raw\images\fairface_0007309.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003312,4,0,3,data\raw\images\fairface_0003312.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000387,4,1,3,data\raw\images\fairface_0000387.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003914,2,1,6,data\raw\images\fairface_0003914.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005538,5,0,4,data\raw\images\fairface_0005538.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000311,3,1,4,data\raw\images\fairface_0000311.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0009595,6,1,1,data\raw\images\fairface_0009595.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0008131,3,1,0,data\raw\images\fairface_0008131.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001781,2,0,4,data\raw\images\fairface_0001781.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000836,4,0,3,data\raw\images\fairface_0000836.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007190,2,1,2,data\raw\images\fairface_0007190.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0008860,3,1,5,data\raw\images\fairface_0008860.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002163,3,1,0,data\raw\images\fairface_0002163.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001564,0,0,0,data\raw\images\fairface_0001564.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0006635,3,0,3,data\raw\images\fairface_0006635.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0005544,5,0,4,data\raw\images\fairface_0005544.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0004450,4,0,4,data\raw\images\fairface_0004450.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006058,5,1,4,data\raw\images\fairface_0006058.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0009750,4,0,2,data\raw\images\fairface_0009750.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007246,3,1,0,data\raw\images\fairface_0007246.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003869,1,0,2,data\raw\images\fairface_0003869.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0007681,4,1,1,data\raw\images\fairface_0007681.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008325,4,1,0,data\raw\images\fairface_0008325.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006406,3,0,2,data\raw\images\fairface_0006406.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0002983,4,0,4,data\raw\images\fairface_0002983.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005141,4,1,0,data\raw\images\fairface_0005141.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003192,4,0,4,data\raw\images\fairface_0003192.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009499,4,0,6,data\raw\images\fairface_0009499.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001768,4,1,6,data\raw\images\fairface_0001768.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005861,2,0,0,data\raw\images\fairface_0005861.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0005843,5,0,3,data\raw\images\fairface_0005843.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0001621,7,1,3,data\raw\images\fairface_0001621.jpg,Female,60+,Light,Female_60+_Light
fairface_0006602,5,0,1,data\raw\images\fairface_0006602.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0003527,3,1,2,data\raw\images\fairface_0003527.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0001332,1,1,5,data\raw\images\fairface_0001332.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003328,6,0,1,data\raw\images\fairface_0003328.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0004189,4,1,0,data\raw\images\fairface_0004189.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003640,5,0,3,data\raw\images\fairface_0003640.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0004513,4,0,4,data\raw\images\fairface_0004513.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008579,3,0,5,data\raw\images\fairface_0008579.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007184,3,0,3,data\raw\images\fairface_0007184.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000760,4,0,2,data\raw\images\fairface_0000760.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0001106,2,0,1,data\raw\images\fairface_0001106.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005636,4,1,3,data\raw\images\fairface_0005636.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004471,2,1,2,data\raw\images\fairface_0004471.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007701,7,1,5,data\raw\images\fairface_0007701.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0004423,3,0,1,data\raw\images\fairface_0004423.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009647,3,0,3,data\raw\images\fairface_0009647.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002759,4,0,6,data\raw\images\fairface_0002759.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007839,2,1,2,data\raw\images\fairface_0007839.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0006306,5,1,6,data\raw\images\fairface_0006306.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0007406,4,0,0,data\raw\images\fairface_0007406.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002093,2,1,2,data\raw\images\fairface_0002093.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0004653,3,0,4,data\raw\images\fairface_0004653.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003969,1,1,1,data\raw\images\fairface_0003969.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006748,3,1,2,data\raw\images\fairface_0006748.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0002861,2,1,1,data\raw\images\fairface_0002861.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004651,3,0,5,data\raw\images\fairface_0004651.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003170,4,1,6,data\raw\images\fairface_0003170.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006939,2,0,1,data\raw\images\fairface_0006939.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006940,4,0,5,data\raw\images\fairface_0006940.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008011,2,1,2,data\raw\images\fairface_0008011.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0000506,5,1,1,data\raw\images\fairface_0000506.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0007264,2,0,6,data\raw\images\fairface_0007264.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0009017,4,0,0,data\raw\images\fairface_0009017.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009610,3,1,0,data\raw\images\fairface_0009610.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008480,4,0,1,data\raw\images\fairface_0008480.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007056,3,1,5,data\raw\images\fairface_0007056.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001521,4,0,1,data\raw\images\fairface_0001521.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002048,3,1,3,data\raw\images\fairface_0002048.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008055,5,1,5,data\raw\images\fairface_0008055.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0001940,3,0,1,data\raw\images\fairface_0001940.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000188,6,1,3,data\raw\images\fairface_0000188.jpg,Female,60+,Light,Female_60+_Light
fairface_0002909,6,0,5,data\raw\images\fairface_0002909.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0001275,3,1,3,data\raw\images\fairface_0001275.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000876,4,0,1,data\raw\images\fairface_0000876.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004030,3,0,4,data\raw\images\fairface_0004030.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000929,3,0,1,data\raw\images\fairface_0000929.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001641,4,0,6,data\raw\images\fairface_0001641.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008960,3,0,2,data\raw\images\fairface_0008960.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0009682,3,0,1,data\raw\images\fairface_0009682.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005500,4,0,4,data\raw\images\fairface_0005500.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008087,5,1,0,data\raw\images\fairface_0008087.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0005572,5,0,3,data\raw\images\fairface_0005572.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0002978,1,0,1,data\raw\images\fairface_0002978.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000574,3,1,0,data\raw\images\fairface_0000574.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009591,3,0,0,data\raw\images\fairface_0009591.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003513,3,0,3,data\raw\images\fairface_0003513.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000865,3,0,0,data\raw\images\fairface_0000865.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006239,4,1,2,data\raw\images\fairface_0006239.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0005620,3,0,6,data\raw\images\fairface_0005620.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006494,4,0,2,data\raw\images\fairface_0006494.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0006772,8,1,1,data\raw\images\fairface_0006772.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004201,5,0,5,data\raw\images\fairface_0004201.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0006830,3,0,2,data\raw\images\fairface_0006830.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0009828,3,1,0,data\raw\images\fairface_0009828.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009605,2,0,1,data\raw\images\fairface_0009605.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006948,5,0,1,data\raw\images\fairface_0006948.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0007435,1,1,0,data\raw\images\fairface_0007435.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0006621,3,1,1,data\raw\images\fairface_0006621.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008109,1,0,3,data\raw\images\fairface_0008109.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0007677,3,0,3,data\raw\images\fairface_0007677.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000010,4,1,2,data\raw\images\fairface_0000010.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0004654,1,0,2,data\raw\images\fairface_0004654.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0005290,4,1,3,data\raw\images\fairface_0005290.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005961,1,0,2,data\raw\images\fairface_0005961.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0008833,2,0,6,data\raw\images\fairface_0008833.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000728,4,1,1,data\raw\images\fairface_0000728.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001446,2,0,5,data\raw\images\fairface_0001446.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005895,2,0,3,data\raw\images\fairface_0005895.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009524,0,1,1,data\raw\images\fairface_0009524.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005659,0,1,5,data\raw\images\fairface_0005659.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0007565,2,1,1,data\raw\images\fairface_0007565.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0000867,4,1,3,data\raw\images\fairface_0000867.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003983,5,0,1,data\raw\images\fairface_0003983.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000520,4,1,3,data\raw\images\fairface_0000520.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003370,4,0,4,data\raw\images\fairface_0003370.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004368,5,0,0,data\raw\images\fairface_0004368.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0007409,3,1,6,data\raw\images\fairface_0007409.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003440,3,1,3,data\raw\images\fairface_0003440.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003051,4,0,3,data\raw\images\fairface_0003051.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006857,5,0,6,data\raw\images\fairface_0006857.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0001576,3,1,5,data\raw\images\fairface_0001576.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004182,1,1,2,data\raw\images\fairface_0004182.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0004442,3,1,2,data\raw\images\fairface_0004442.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0008156,3,1,1,data\raw\images\fairface_0008156.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001690,3,0,2,data\raw\images\fairface_0001690.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0004690,5,0,5,data\raw\images\fairface_0004690.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0004496,3,1,5,data\raw\images\fairface_0004496.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007898,4,1,6,data\raw\images\fairface_0007898.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000013,1,1,0,data\raw\images\fairface_0000013.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0001616,3,1,4,data\raw\images\fairface_0001616.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001601,3,1,5,data\raw\images\fairface_0001601.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002334,2,1,6,data\raw\images\fairface_0002334.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002194,4,0,3,data\raw\images\fairface_0002194.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008241,4,1,3,data\raw\images\fairface_0008241.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007195,6,0,5,data\raw\images\fairface_0007195.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0003933,2,0,6,data\raw\images\fairface_0003933.jpg,Male,0-19,Medium,Male_0-19_Medium
