sample_id,age,gender,race,image_path,gender_mapped,age_bin,skin_tone,subgroup
fairface_0003054,3,1,6,data\raw\images\fairface_0003054.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001720,4,0,0,data\raw\images\fairface_0001720.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006841,6,1,3,data\raw\images\fairface_0006841.jpg,Female,60+,Light,Female_60+_Light
fairface_0007106,2,0,5,data\raw\images\fairface_0007106.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003609,3,0,3,data\raw\images\fairface_0003609.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003050,3,0,6,data\raw\images\fairface_0003050.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003191,4,0,4,data\raw\images\fairface_0003191.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004090,2,1,5,data\raw\images\fairface_0004090.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004411,2,0,6,data\raw\images\fairface_0004411.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003272,4,1,3,data\raw\images\fairface_0003272.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008991,3,0,0,data\raw\images\fairface_0008991.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009917,1,1,6,data\raw\images\fairface_0009917.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0000448,5,1,4,data\raw\images\fairface_0000448.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0008666,2,1,3,data\raw\images\fairface_0008666.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0003729,6,0,6,data\raw\images\fairface_0003729.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0007516,4,1,3,data\raw\images\fairface_0007516.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005930,1,0,1,data\raw\images\fairface_0005930.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0002609,4,0,3,data\raw\images\fairface_0002609.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004129,1,0,0,data\raw\images\fairface_0004129.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0008913,3,1,3,data\raw\images\fairface_0008913.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001462,3,0,2,data\raw\images\fairface_0001462.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0004706,3,1,1,data\raw\images\fairface_0004706.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003340,4,1,6,data\raw\images\fairface_0003340.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006411,1,0,5,data\raw\images\fairface_0006411.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003217,4,0,3,data\raw\images\fairface_0003217.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004726,3,1,4,data\raw\images\fairface_0004726.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007522,3,0,1,data\raw\images\fairface_0007522.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003918,3,1,3,data\raw\images\fairface_0003918.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009870,6,1,4,data\raw\images\fairface_0009870.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0009933,5,1,2,data\raw\images\fairface_0009933.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0004072,5,1,3,data\raw\images\fairface_0004072.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0004120,3,1,3,data\raw\images\fairface_0004120.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001527,2,1,5,data\raw\images\fairface_0001527.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002292,4,1,3,data\raw\images\fairface_0002292.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007734,3,1,2,data\raw\images\fairface_0007734.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0005258,5,0,3,data\raw\images\fairface_0005258.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0007902,1,1,1,data\raw\images\fairface_0007902.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002261,2,1,6,data\raw\images\fairface_0002261.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006282,6,0,4,data\raw\images\fairface_0006282.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0007702,4,0,1,data\raw\images\fairface_0007702.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006548,4,0,5,data\raw\images\fairface_0006548.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004515,6,0,2,data\raw\images\fairface_0004515.jpg,Male,60+,Dark,Male_60+_Dark
fairface_0009255,2,1,4,data\raw\images\fairface_0009255.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001808,6,1,1,data\raw\images\fairface_0001808.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0004196,4,0,1,data\raw\images\fairface_0004196.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000367,4,1,5,data\raw\images\fairface_0000367.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008439,6,1,6,data\raw\images\fairface_0008439.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0005127,2,0,1,data\raw\images\fairface_0005127.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0004661,3,0,6,data\raw\images\fairface_0004661.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004481,0,1,5,data\raw\images\fairface_0004481.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0007954,3,1,0,data\raw\images\fairface_0007954.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002705,2,1,4,data\raw\images\fairface_0002705.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0007018,3,1,1,data\raw\images\fairface_0007018.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002095,3,1,3,data\raw\images\fairface_0002095.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005347,5,0,4,data\raw\images\fairface_0005347.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0006678,2,1,2,data\raw\images\fairface_0006678.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0005985,1,1,6,data\raw\images\fairface_0005985.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002070,3,0,5,data\raw\images\fairface_0002070.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000664,2,1,2,data\raw\images\fairface_0000664.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0005824,4,0,5,data\raw\images\fairface_0005824.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005311,4,1,0,data\raw\images\fairface_0005311.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004740,1,1,3,data\raw\images\fairface_0004740.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0007042,6,0,4,data\raw\images\fairface_0007042.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0004760,4,1,4,data\raw\images\fairface_0004760.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000389,7,0,1,data\raw\images\fairface_0000389.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0004360,5,1,2,data\raw\images\fairface_0004360.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0001378,2,0,5,data\raw\images\fairface_0001378.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007376,5,0,5,data\raw\images\fairface_0007376.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009063,3,0,1,data\raw\images\fairface_0009063.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009323,1,0,0,data\raw\images\fairface_0009323.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003734,3,0,6,data\raw\images\fairface_0003734.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001193,4,0,1,data\raw\images\fairface_0001193.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001858,1,0,6,data\raw\images\fairface_0001858.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003276,3,0,3,data\raw\images\fairface_0003276.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002855,5,1,0,data\raw\images\fairface_0002855.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0002773,1,0,5,data\raw\images\fairface_0002773.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006890,3,0,3,data\raw\images\fairface_0006890.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0005286,2,1,5,data\raw\images\fairface_0005286.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006379,4,1,1,data\raw\images\fairface_0006379.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000833,4,1,3,data\raw\images\fairface_0000833.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004027,6,0,6,data\raw\images\fairface_0004027.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0003569,4,1,4,data\raw\images\fairface_0003569.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000151,4,1,1,data\raw\images\fairface_0000151.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004238,3,0,5,data\raw\images\fairface_0004238.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004082,5,1,1,data\raw\images\fairface_0004082.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0005300,1,0,4,data\raw\images\fairface_0005300.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005475,1,0,4,data\raw\images\fairface_0005475.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0002198,3,1,2,data\raw\images\fairface_0002198.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0003286,1,0,4,data\raw\images\fairface_0003286.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005169,7,1,1,data\raw\images\fairface_0005169.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0008941,2,0,0,data\raw\images\fairface_0008941.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009622,3,1,0,data\raw\images\fairface_0009622.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008390,3,1,0,data\raw\images\fairface_0008390.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000577,3,1,2,data\raw\images\fairface_0000577.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0000142,2,1,3,data\raw\images\fairface_0000142.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0009859,5,0,1,data\raw\images\fairface_0009859.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0006774,2,0,2,data\raw\images\fairface_0006774.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0000039,4,0,3,data\raw\images\fairface_0000039.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000555,3,1,2,data\raw\images\fairface_0000555.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0005712,2,1,5,data\raw\images\fairface_0005712.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009102,3,0,6,data\raw\images\fairface_0009102.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003518,6,0,6,data\raw\images\fairface_0003518.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0007094,4,0,3,data\raw\images\fairface_0007094.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004785,3,1,3,data\raw\images\fairface_0004785.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004356,4,0,3,data\raw\images\fairface_0004356.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001540,6,1,1,data\raw\images\fairface_0001540.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0000128,5,0,6,data\raw\images\fairface_0000128.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0008391,1,1,1,data\raw\images\fairface_0008391.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002857,3,1,2,data\raw\images\fairface_0002857.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0000567,1,0,2,data\raw\images\fairface_0000567.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0007568,5,1,2,data\raw\images\fairface_0007568.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0005814,3,1,0,data\raw\images\fairface_0005814.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002592,5,0,6,data\raw\images\fairface_0002592.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0008286,4,1,3,data\raw\images\fairface_0008286.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007856,1,1,6,data\raw\images\fairface_0007856.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002451,3,1,5,data\raw\images\fairface_0002451.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004068,1,1,2,data\raw\images\fairface_0004068.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0002892,4,0,4,data\raw\images\fairface_0002892.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006423,1,1,6,data\raw\images\fairface_0006423.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003827,3,0,3,data\raw\images\fairface_0003827.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001290,4,0,5,data\raw\images\fairface_0001290.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009984,6,0,6,data\raw\images\fairface_0009984.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000076,4,0,3,data\raw\images\fairface_0000076.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001205,0,0,1,data\raw\images\fairface_0001205.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005931,5,0,3,data\raw\images\fairface_0005931.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0000020,0,1,3,data\raw\images\fairface_0000020.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0005261,3,1,6,data\raw\images\fairface_0005261.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003062,8,1,5,data\raw\images\fairface_0003062.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003228,1,1,6,data\raw\images\fairface_0003228.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0007282,6,0,6,data\raw\images\fairface_0007282.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000931,6,0,1,data\raw\images\fairface_0000931.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0004523,4,0,2,data\raw\images\fairface_0004523.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007720,5,0,1,data\raw\images\fairface_0007720.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000510,3,0,5,data\raw\images\fairface_0000510.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004431,4,1,2,data\raw\images\fairface_0004431.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0001162,4,0,0,data\raw\images\fairface_0001162.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003335,1,0,1,data\raw\images\fairface_0003335.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005454,3,0,4,data\raw\images\fairface_0005454.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000708,4,0,1,data\raw\images\fairface_0000708.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005130,4,1,4,data\raw\images\fairface_0005130.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005912,5,1,4,data\raw\images\fairface_0005912.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0009680,3,1,0,data\raw\images\fairface_0009680.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008457,4,1,3,data\raw\images\fairface_0008457.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004990,3,0,4,data\raw\images\fairface_0004990.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004762,3,1,4,data\raw\images\fairface_0004762.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007263,4,1,5,data\raw\images\fairface_0007263.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004285,2,0,6,data\raw\images\fairface_0004285.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001489,4,0,3,data\raw\images\fairface_0001489.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006731,3,0,0,data\raw\images\fairface_0006731.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007524,3,1,6,data\raw\images\fairface_0007524.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002599,6,0,5,data\raw\images\fairface_0002599.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0006034,3,0,5,data\raw\images\fairface_0006034.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008989,3,0,0,data\raw\images\fairface_0008989.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000666,2,0,1,data\raw\images\fairface_0000666.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005063,3,0,4,data\raw\images\fairface_0005063.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003889,5,1,4,data\raw\images\fairface_0003889.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0001037,6,0,6,data\raw\images\fairface_0001037.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0007514,2,0,6,data\raw\images\fairface_0007514.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000066,1,0,2,data\raw\images\fairface_0000066.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0005115,2,1,0,data\raw\images\fairface_0005115.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0009723,3,1,2,data\raw\images\fairface_0009723.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0008435,1,1,5,data\raw\images\fairface_0008435.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002810,3,1,0,data\raw\images\fairface_0002810.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005060,4,1,0,data\raw\images\fairface_0005060.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001084,4,1,2,data\raw\images\fairface_0001084.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0004476,6,1,0,data\raw\images\fairface_0004476.jpg,Female,60+,Light,Female_60+_Light
fairface_0003786,3,0,3,data\raw\images\fairface_0003786.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008845,6,0,1,data\raw\images\fairface_0008845.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0009704,4,1,3,data\raw\images\fairface_0009704.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008060,4,0,3,data\raw\images\fairface_0008060.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000569,1,1,1,data\raw\images\fairface_0000569.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004142,3,0,1,data\raw\images\fairface_0004142.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002887,1,0,1,data\raw\images\fairface_0002887.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006708,3,1,0,data\raw\images\fairface_0006708.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002534,4,0,3,data\raw\images\fairface_0002534.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004698,1,1,5,data\raw\images\fairface_0004698.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003100,6,0,2,data\raw\images\fairface_0003100.jpg,Male,60+,Dark,Male_60+_Dark
fairface_0002839,2,0,3,data\raw\images\fairface_0002839.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0002137,5,0,6,data\raw\images\fairface_0002137.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0002368,1,1,2,data\raw\images\fairface_0002368.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0001836,3,1,0,data\raw\images\fairface_0001836.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008696,4,0,1,data\raw\images\fairface_0008696.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007187,6,1,2,data\raw\images\fairface_0007187.jpg,Female,60+,Dark,Female_60+_Dark
fairface_0009940,3,0,5,data\raw\images\fairface_0009940.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000497,4,0,4,data\raw\images\fairface_0000497.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001965,4,1,4,data\raw\images\fairface_0001965.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008005,3,0,6,data\raw\images\fairface_0008005.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007783,7,1,6,data\raw\images\fairface_0007783.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0001973,5,0,1,data\raw\images\fairface_0001973.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009041,4,0,4,data\raw\images\fairface_0009041.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004966,4,1,1,data\raw\images\fairface_0004966.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001169,3,1,6,data\raw\images\fairface_0001169.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008729,4,0,5,data\raw\images\fairface_0008729.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005227,1,0,2,data\raw\images\fairface_0005227.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0007108,2,1,1,data\raw\images\fairface_0007108.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003905,4,0,5,data\raw\images\fairface_0003905.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002713,1,1,5,data\raw\images\fairface_0002713.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006714,4,0,4,data\raw\images\fairface_0006714.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004150,3,1,5,data\raw\images\fairface_0004150.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003092,3,0,5,data\raw\images\fairface_0003092.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006115,3,0,0,data\raw\images\fairface_0006115.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004436,4,1,4,data\raw\images\fairface_0004436.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004435,5,1,6,data\raw\images\fairface_0004435.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0005722,7,1,3,data\raw\images\fairface_0005722.jpg,Female,60+,Light,Female_60+_Light
fairface_0002281,5,1,1,data\raw\images\fairface_0002281.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0008880,6,0,4,data\raw\images\fairface_0008880.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0001722,4,0,3,data\raw\images\fairface_0001722.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004061,3,1,0,data\raw\images\fairface_0004061.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005418,1,1,4,data\raw\images\fairface_0005418.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0008283,4,0,4,data\raw\images\fairface_0008283.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006612,1,0,2,data\raw\images\fairface_0006612.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0008363,3,1,1,data\raw\images\fairface_0008363.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003044,3,0,3,data\raw\images\fairface_0003044.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0005159,4,0,1,data\raw\images\fairface_0005159.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007607,2,0,1,data\raw\images\fairface_0007607.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007979,3,1,3,data\raw\images\fairface_0007979.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005201,3,0,2,data\raw\images\fairface_0005201.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0005482,3,1,1,data\raw\images\fairface_0005482.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003294,1,0,2,data\raw\images\fairface_0003294.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0006276,3,0,3,data\raw\images\fairface_0006276.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0005116,2,1,2,data\raw\images\fairface_0005116.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0005224,5,0,3,data\raw\images\fairface_0005224.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0003167,3,1,3,data\raw\images\fairface_0003167.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004490,2,0,2,data\raw\images\fairface_0004490.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0009287,3,1,5,data\raw\images\fairface_0009287.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002807,5,0,5,data\raw\images\fairface_0002807.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0001242,4,1,4,data\raw\images\fairface_0001242.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001006,4,1,2,data\raw\images\fairface_0001006.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0001733,3,0,2,data\raw\images\fairface_0001733.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0003385,5,0,2,data\raw\images\fairface_0003385.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0007322,4,0,3,data\raw\images\fairface_0007322.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007512,2,1,1,data\raw\images\fairface_0007512.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002569,4,1,5,data\raw\images\fairface_0002569.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000815,4,1,0,data\raw\images\fairface_0000815.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003682,1,0,0,data\raw\images\fairface_0003682.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0007325,4,0,3,data\raw\images\fairface_0007325.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001239,7,1,6,data\raw\images\fairface_0001239.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0008584,4,1,3,data\raw\images\fairface_0008584.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000651,2,1,6,data\raw\images\fairface_0000651.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005593,2,0,2,data\raw\images\fairface_0005593.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0005478,4,0,0,data\raw\images\fairface_0005478.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008904,3,1,3,data\raw\images\fairface_0008904.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001586,1,1,3,data\raw\images\fairface_0001586.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0005868,4,0,5,data\raw\images\fairface_0005868.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007040,3,1,3,data\raw\images\fairface_0007040.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008521,4,0,1,data\raw\images\fairface_0008521.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001822,3,0,2,data\raw\images\fairface_0001822.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0009430,4,0,2,data\raw\images\fairface_0009430.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0008533,4,1,4,data\raw\images\fairface_0008533.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005001,3,0,2,data\raw\images\fairface_0005001.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0004035,4,0,6,data\raw\images\fairface_0004035.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008769,4,1,0,data\raw\images\fairface_0008769.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008710,1,0,2,data\raw\images\fairface_0008710.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0001778,3,1,5,data\raw\images\fairface_0001778.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001897,3,0,4,data\raw\images\fairface_0001897.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005200,5,0,4,data\raw\images\fairface_0005200.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0001179,5,1,1,data\raw\images\fairface_0001179.jpg,Female,40-59,Medium,Female_40-59_Medium
