image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0005281.jpg,data\raw\images\fairface_0003916.jpg,0,Female_20-39_Medium__vs__Female_60+_Dark,train_identity_0565,train_identity_0753,train
data\raw\images\fairface_0008300.jpg,data\raw\images\fairface_0001324.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,train_identity_0630,train_identity_1120,train
data\raw\images\fairface_0009855.jpg,data\raw\images\fairface_0005876.jpg,0,Female_20-39_Light__vs__Male_0-19_Dark,train_identity_0453,train_identity_0840,train
data\raw\images\fairface_0000848.jpg,data\raw\images\fairface_0003397.jpg,0,Male_20-39_Medium__vs__Male_40-59_Medium,train_identity_1271,train_identity_1577,train
data\raw\images\fairface_0000642.jpg,data\raw\images\fairface_0000258.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1109,train_identity_1256,train
data\raw\images\fairface_0006079.jpg,data\raw\images\fairface_0000862.jpg,0,Female_0-19_Light__vs__Male_20-39_Medium,train_identity_0076,train_identity_1271,train
data\raw\images\fairface_0008706.jpg,data\raw\images\fairface_0007232.jpg,0,Female_40-59_Medium__vs__Male_40-59_Light,train_identity_0745,train_identity_1540,train
data\raw\images\fairface_0005057.jpg,data\raw\images\fairface_0006484.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,train_identity_0363,train_identity_1407,train
data\raw\images\fairface_0001761.jpg,data\raw\images\fairface_0009269.jpg,0,Female_20-39_Light__vs__Male_20-39_Light,train_identity_0305,train_identity_1239,train
data\raw\images\fairface_0001954.jpg,data\raw\images\fairface_0009783.jpg,0,Male_0-19_Medium__vs__Male_20-39_Light,train_identity_0952,train_identity_1246,train
data\raw\images\fairface_0000882.jpg,data\raw\images\fairface_0009426.jpg,0,Female_20-39_Light__vs__Male_40-59_Medium,train_identity_0293,train_identity_1630,train
data\raw\images\fairface_0005961.jpg,data\raw\images\fairface_0005759.jpg,0,Male_0-19_Dark__vs__Male_20-39_Medium,train_identity_0841,train_identity_1387,train
data\raw\images\fairface_0001349.jpg,data\raw\images\fairface_0008163.jpg,0,Female_20-39_Medium__vs__Female_40-59_Medium,train_identity_0482,train_identity_0741,train
data\raw\images\fairface_0009559.jpg,data\raw\images\fairface_0008028.jpg,0,Female_40-59_Light__vs__Male_20-39_Medium,train_identity_0700,train_identity_1443,train
data\raw\images\fairface_0000518.jpg,data\raw\images\fairface_0006733.jpg,0,Female_20-39_Light__vs__Male_0-19_Medium,train_identity_0286,train_identity_1005,train
data\raw\images\fairface_0005491.jpg,data\raw\images\fairface_0003299.jpg,0,Male_20-39_Dark__vs__Male_40-59_Light,train_identity_1074,train_identity_1522,train
data\raw\images\fairface_0004917.jpg,data\raw\images\fairface_0005720.jpg,0,Female_0-19_Medium__vs__Female_40-59_Medium,train_identity_0156,train_identity_0730,train
data\raw\images\fairface_0009944.jpg,data\raw\images\fairface_0008637.jpg,0,Male_20-39_Medium__vs__Male_40-59_Medium,train_identity_1492,train_identity_1625,train
data\raw\images\fairface_0001082.jpg,data\raw\images\fairface_0003612.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,train_identity_1278,train_identity_1337,train
data\raw\images\fairface_0005885.jpg,data\raw\images\fairface_0006926.jpg,0,Male_0-19_Light__vs__Male_20-39_Medium,train_identity_0898,train_identity_1417,train
data\raw\images\fairface_0002288.jpg,data\raw\images\fairface_0006186.jpg,0,Female_0-19_Medium__vs__Female_20-39_Light,train_identity_0125,train_identity_0382,train
data\raw\images\fairface_0005032.jpg,data\raw\images\fairface_0005851.jpg,0,Female_20-39_Light__vs__Male_40-59_Medium,train_identity_0362,train_identity_1599,train
data\raw\images\fairface_0005944.jpg,data\raw\images\fairface_0000659.jpg,0,Female_20-39_Medium__vs__Male_40-59_Light,train_identity_0579,train_identity_1511,train
data\raw\images\fairface_0008661.jpg,data\raw\images\fairface_0002229.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0640,train_identity_1307,train
data\raw\images\fairface_0006001.jpg,data\raw\images\fairface_0007625.jpg,0,Female_20-39_Light__vs__Male_60+_Dark,train_identity_0379,train_identity_1641,train
data\raw\images\fairface_0001466.jpg,data\raw\images\fairface_0009670.jpg,0,Female_40-59_Light__vs__Male_20-39_Light,train_identity_0680,train_identity_1245,train
data\raw\images\fairface_0007435.jpg,data\raw\images\fairface_0000729.jpg,0,Female_0-19_Light__vs__Male_20-39_Light,train_identity_0084,train_identity_1110,train
data\raw\images\fairface_0003280.jpg,data\raw\images\fairface_0009171.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1150,train_identity_1471,train
data\raw\images\fairface_0006660.jpg,data\raw\images\fairface_0003497.jpg,0,Female_20-39_Light__vs__Male_60+_Medium,train_identity_0395,train_identity_1709,train
data\raw\images\fairface_0004398.jpg,data\raw\images\fairface_0007253.jpg,0,Female_20-39_Light__vs__Male_20-39_Light,train_identity_0350,train_identity_1207,train
data\raw\images\fairface_0004589.jpg,data\raw\images\fairface_0005223.jpg,0,Female_20-39_Dark__vs__Male_20-39_Light,train_identity_0243,train_identity_1179,train
data\raw\images\fairface_0001224.jpg,data\raw\images\fairface_0003919.jpg,0,Female_20-39_Light__vs__Male_20-39_Light,train_identity_0297,train_identity_1159,train
data\raw\images\fairface_0000257.jpg,data\raw\images\fairface_0009026.jpg,0,Female_20-39_Light__vs__Male_20-39_Light,train_identity_0281,train_identity_1236,train
data\raw\images\fairface_0000729.jpg,data\raw\images\fairface_0006497.jpg,0,Male_20-39_Light__vs__Male_60+_Light,train_identity_1110,train_identity_1671,train
data\raw\images\fairface_0007313.jpg,data\raw\images\fairface_0007162.jpg,0,Female_0-19_Medium__vs__Male_40-59_Dark,train_identity_0182,train_identity_1504,train
data\raw\images\fairface_0003114.jpg,data\raw\images\fairface_0009445.jpg,0,Female_20-39_Light__vs__Male_60+_Medium,train_identity_0329,train_identity_1749,train
data\raw\images\fairface_0001823.jpg,data\raw\images\fairface_0007084.jpg,0,Male_20-39_Medium__vs__Male_60+_Medium,train_identity_1296,train_identity_1731,train
data\raw\images\fairface_0000566.jpg,data\raw\images\fairface_0002646.jpg,0,Male_0-19_Light__vs__Male_0-19_Medium,train_identity_0862,train_identity_0960,train
data\raw\images\fairface_0009620.jpg,data\raw\images\fairface_0004174.jpg,0,Female_20-39_Medium__vs__Male_40-59_Light,train_identity_0659,train_identity_1527,train
data\raw\images\fairface_0001077.jpg,data\raw\images\fairface_0007278.jpg,0,Female_20-39_Medium__vs__Female_60+_Dark,train_identity_0477,train_identity_0757,train
data\raw\images\fairface_0003778.jpg,data\raw\images\fairface_0000617.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,train_identity_0340,train_identity_1265,train
data\raw\images\fairface_0002371.jpg,data\raw\images\fairface_0000582.jpg,0,Female_20-39_Medium__vs__Male_40-59_Medium,train_identity_0503,train_identity_1557,train
data\raw\images\fairface_0005369.jpg,data\raw\images\fairface_0002654.jpg,0,Female_0-19_Light__vs__Male_0-19_Medium,train_identity_0071,train_identity_0961,train
data\raw\images\fairface_0007037.jpg,data\raw\images\fairface_0006243.jpg,0,Female_20-39_Medium__vs__Male_40-59_Medium,train_identity_0607,train_identity_1603,train
data\raw\images\fairface_0003236.jpg,data\raw\images\fairface_0009308.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1149,train_identity_1474,train
data\raw\images\fairface_0008840.jpg,data\raw\images\fairface_0001734.jpg,0,Male_0-19_Light__vs__Male_40-59_Light,train_identity_0917,train_identity_1516,train
data\raw\images\fairface_0003887.jpg,data\raw\images\fairface_0003073.jpg,0,Female_0-19_Medium__vs__Male_0-19_Light,train_identity_0144,train_identity_0881,train
data\raw\images\fairface_0006386.jpg,data\raw\images\fairface_0007195.jpg,0,Male_0-19_Medium__vs__Male_60+_Medium,train_identity_1002,train_identity_1732,train
data\raw\images\fairface_0006721.jpg,data\raw\images\fairface_0005243.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,train_identity_0599,train_identity_0992,train
data\raw\images\fairface_0003337.jpg,data\raw\images\fairface_0007912.jpg,0,Female_40-59_Medium__vs__Male_20-39_Medium,train_identity_0718,train_identity_1440,train
data\raw\images\fairface_0003486.jpg,data\raw\images\fairface_0003688.jpg,0,Female_0-19_Medium__vs__Male_60+_Light,train_identity_0139,train_identity_1658,train
data\raw\images\fairface_0004678.jpg,data\raw\images\fairface_0000702.jpg,0,Female_40-59_Medium__vs__Male_20-39_Medium,train_identity_0725,train_identity_1267,train
data\raw\images\fairface_0005696.jpg,data\raw\images\fairface_0009600.jpg,0,Female_0-19_Medium__vs__Female_40-59_Light,train_identity_0165,train_identity_0700,train
data\raw\images\fairface_0003389.jpg,data\raw\images\fairface_0007569.jpg,0,Female_40-59_Medium__vs__Male_40-59_Light,train_identity_0718,train_identity_1542,train
data\raw\images\fairface_0006780.jpg,data\raw\images\fairface_0006100.jpg,0,Female_60+_Light__vs__Male_20-39_Medium,train_identity_0772,train_identity_1397,train
data\raw\images\fairface_0004783.jpg,data\raw\images\fairface_0003389.jpg,0,Female_20-39_Light__vs__Female_40-59_Medium,train_identity_0357,train_identity_0718,train
data\raw\images\fairface_0003878.jpg,data\raw\images\fairface_0002481.jpg,0,Male_0-19_Light__vs__Male_40-59_Medium,train_identity_0888,train_identity_1571,train
data\raw\images\fairface_0002783.jpg,data\raw\images\fairface_0001544.jpg,0,Female_60+_Dark__vs__Male_40-59_Medium,train_identity_0752,train_identity_1564,train
data\raw\images\fairface_0004830.jpg,data\raw\images\fairface_0007628.jpg,0,Male_20-39_Medium__vs__Male_40-59_Dark,train_identity_1368,train_identity_1504,train
data\raw\images\fairface_0005501.jpg,data\raw\images\fairface_0000626.jpg,0,Female_0-19_Dark__vs__Male_60+_Medium,train_identity_0022,train_identity_1690,train
data\raw\images\fairface_0008568.jpg,data\raw\images\fairface_0009638.jpg,0,Female_0-19_Medium__vs__Female_40-59_Medium,train_identity_0198,train_identity_0747,train
data\raw\images\fairface_0001077.jpg,data\raw\images\fairface_0002964.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0477,train_identity_1322,train
data\raw\images\fairface_0000384.jpg,data\raw\images\fairface_0005629.jpg,0,Male_20-39_Medium__vs__Male_40-59_Medium,train_identity_1260,train_identity_1598,train
data\raw\images\fairface_0008791.jpg,data\raw\images\fairface_0009777.jpg,0,Female_0-19_Medium__vs__Male_60+_Medium,train_identity_0200,train_identity_1752,train
data\raw\images\fairface_0001570.jpg,data\raw\images\fairface_0009937.jpg,0,Male_0-19_Medium__vs__Male_60+_Light,train_identity_0947,train_identity_1685,train
data\raw\images\fairface_0003239.jpg,data\raw\images\fairface_0008543.jpg,0,Female_0-19_Light__vs__Male_20-39_Light,train_identity_0058,train_identity_1229,train
data\raw\images\fairface_0000363.jpg,data\raw\images\fairface_0001319.jpg,0,Male_0-19_Light__vs__Male_0-19_Medium,train_identity_0860,train_identity_0944,train
data\raw\images\fairface_0000591.jpg,data\raw\images\fairface_0009842.jpg,0,Male_0-19_Light__vs__Male_0-19_Medium,train_identity_0862,train_identity_1043,train
data\raw\images\fairface_0000835.jpg,data\raw\images\fairface_0009436.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,train_identity_0292,train_identity_0655,train
data\raw\images\fairface_0007857.jpg,data\raw\images\fairface_0009816.jpg,0,Male_0-19_Medium__vs__Male_0-19_Medium,train_identity_1022,train_identity_1043,train
data\raw\images\fairface_0004694.jpg,data\raw\images\fairface_0004413.jpg,0,Female_60+_Medium__vs__Male_0-19_Medium,train_identity_0797,train_identity_0981,train
data\raw\images\fairface_0002928.jpg,data\raw\images\fairface_0000042.jpg,0,Female_40-59_Medium__vs__Male_20-39_Light,train_identity_0714,train_identity_1101,train
data\raw\images\fairface_0006656.jpg,data\raw\images\fairface_0006686.jpg,0,Male_40-59_Light__vs__Male_60+_Light,train_identity_1537,train_identity_1672,train
data\raw\images\fairface_0002083.jpg,data\raw\images\fairface_0001806.jpg,0,Female_20-39_Medium__vs__Female_60+_Light,train_identity_0498,train_identity_0763,train
data\raw\images\fairface_0004398.jpg,data\raw\images\fairface_0000703.jpg,0,Female_20-39_Light__vs__Male_0-19_Dark,train_identity_0350,train_identity_0819,train
data\raw\images\fairface_0006730.jpg,data\raw\images\fairface_0009579.jpg,0,Female_20-39_Medium__vs__Female_60+_Dark,train_identity_0599,train_identity_0759,train
data\raw\images\fairface_0005685.jpg,data\raw\images\fairface_0008002.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0573,train_identity_1442,train
data\raw\images\fairface_0002336.jpg,data\raw\images\fairface_0001404.jpg,0,Female_20-39_Medium__vs__Female_40-59_Medium,train_identity_0502,train_identity_0707,train
data\raw\images\fairface_0003171.jpg,data\raw\images\fairface_0000304.jpg,0,Male_0-19_Light__vs__Male_60+_Medium,train_identity_0882,train_identity_1688,train
data\raw\images\fairface_0006623.jpg,data\raw\images\fairface_0003109.jpg,0,Female_0-19_Medium__vs__Male_0-19_Light,train_identity_0176,train_identity_0881,train
data\raw\images\fairface_0009413.jpg,data\raw\images\fairface_0008134.jpg,0,Male_20-39_Dark__vs__Male_20-39_Light,train_identity_1094,train_identity_1223,train
data\raw\images\fairface_0000357.jpg,data\raw\images\fairface_0009923.jpg,0,Female_60+_Medium__vs__Male_0-19_Medium,train_identity_0781,train_identity_1044,train
data\raw\images\fairface_0000315.jpg,data\raw\images\fairface_0006158.jpg,0,Male_20-39_Medium__vs__Male_60+_Light,train_identity_1258,train_identity_1668,train
data\raw\images\fairface_0002080.jpg,data\raw\images\fairface_0002394.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,train_identity_0123,train_identity_1308,train
data\raw\images\fairface_0009518.jpg,data\raw\images\fairface_0004478.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0657,train_identity_1357,train
data\raw\images\fairface_0008638.jpg,data\raw\images\fairface_0009217.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0639,train_identity_1472,train
data\raw\images\fairface_0003883.jpg,data\raw\images\fairface_0007367.jpg,0,Female_0-19_Medium__vs__Female_20-39_Medium,train_identity_0143,train_identity_0613,train
data\raw\images\fairface_0000435.jpg,data\raw\images\fairface_0009820.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,train_identity_0103,train_identity_1488,train
data\raw\images\fairface_0003959.jpg,data\raw\images\fairface_0000057.jpg,0,Female_20-39_Dark__vs__Female_20-39_Medium,train_identity_0239,train_identity_0457,train
data\raw\images\fairface_0008638.jpg,data\raw\images\fairface_0002611.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0639,train_identity_1315,train
data\raw\images\fairface_0008141.jpg,data\raw\images\fairface_0008900.jpg,0,Female_40-59_Dark__vs__Male_0-19_Light,train_identity_0675,train_identity_0918,train
data\raw\images\fairface_0008520.jpg,data\raw\images\fairface_0009545.jpg,0,Male_0-19_Light__vs__Male_60+_Medium,train_identity_0915,train_identity_1750,train
data\raw\images\fairface_0005656.jpg,data\raw\images\fairface_0008157.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0572,train_identity_1446,train
data\raw\images\fairface_0009713.jpg,data\raw\images\fairface_0007195.jpg,0,Male_20-39_Light__vs__Male_60+_Medium,train_identity_1246,train_identity_1732,train
data\raw\images\fairface_0002924.jpg,data\raw\images\fairface_0007472.jpg,0,Female_40-59_Medium__vs__Male_20-39_Light,train_identity_0714,train_identity_1211,train
data\raw\images\fairface_0002604.jpg,data\raw\images\fairface_0003422.jpg,0,Female_20-39_Dark__vs__Male_20-39_Medium,train_identity_0230,train_identity_1331,train
data\raw\images\fairface_0004406.jpg,data\raw\images\fairface_0001524.jpg,0,Female_0-19_Light__vs__Female_20-39_Light,train_identity_0066,train_identity_0302,train
data\raw\images\fairface_0002667.jpg,data\raw\images\fairface_0003830.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,train_identity_0130,train_identity_1341,train
data\raw\images\fairface_0002945.jpg,data\raw\images\fairface_0002675.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,train_identity_0327,train_identity_0510,train
data\raw\images\fairface_0002471.jpg,data\raw\images\fairface_0001943.jpg,0,Female_0-19_Medium__vs__Male_20-39_Light,train_identity_0127,train_identity_1129,train
data\raw\images\fairface_0002729.jpg,data\raw\images\fairface_0006240.jpg,0,Female_20-39_Light__vs__Male_60+_Medium,train_identity_0323,train_identity_1726,train
data\raw\images\fairface_0002360.jpg,data\raw\images\fairface_0007564.jpg,0,Female_40-59_Medium__vs__Male_20-39_Light,train_identity_0711,train_identity_1214,train
data\raw\images\fairface_0008924.jpg,data\raw\images\fairface_0003635.jpg,0,Female_20-39_Medium__vs__Male_40-59_Light,train_identity_0645,train_identity_1523,train
data\raw\images\fairface_0001655.jpg,data\raw\images\fairface_0007610.jpg,0,Female_20-39_Medium__vs__Male_60+_Medium,train_identity_0489,train_identity_1736,train
data\raw\images\fairface_0004252.jpg,data\raw\images\fairface_0001014.jpg,0,Female_0-19_Medium__vs__Male_20-39_Light,train_identity_0149,train_identity_1115,train
data\raw\images\fairface_0008773.jpg,data\raw\images\fairface_0002025.jpg,0,Female_20-39_Dark__vs__Female_60+_Dark,train_identity_0266,train_identity_0751,train
data\raw\images\fairface_0002285.jpg,data\raw\images\fairface_0007627.jpg,0,Female_20-39_Medium__vs__Male_60+_Medium,train_identity_0501,train_identity_1736,train
data\raw\images\fairface_0002490.jpg,data\raw\images\fairface_0000926.jpg,0,Male_20-39_Light__vs__Male_60+_Light,train_identity_1137,train_identity_1648,train
data\raw\images\fairface_0007555.jpg,data\raw\images\fairface_0000715.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1213,train_identity_1267,train
data\raw\images\fairface_0006860.jpg,data\raw\images\fairface_0008577.jpg,0,Female_20-39_Medium__vs__Male_20-39_Dark,train_identity_0603,train_identity_1089,train
data\raw\images\fairface_0001578.jpg,data\raw\images\fairface_0000413.jpg,0,Female_0-19_Dark__vs__Male_20-39_Light,train_identity_0006,train_identity_1106,train
data\raw\images\fairface_0002443.jpg,data\raw\images\fairface_0002117.jpg,0,Female_20-39_Light__vs__Male_60+_Medium,train_identity_0318,train_identity_1700,train
data\raw\images\fairface_0004896.jpg,data\raw\images\fairface_0004222.jpg,0,Female_20-39_Dark__vs__Male_0-19_Dark,train_identity_0245,train_identity_0834,train
data\raw\images\fairface_0003170.jpg,data\raw\images\fairface_0004317.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0523,train_identity_1353,train
data\raw\images\fairface_0008759.jpg,data\raw\images\fairface_0000033.jpg,0,Female_0-19_Medium__vs__Male_60+_Medium,train_identity_0200,train_identity_1686,train
data\raw\images\fairface_0003628.jpg,data\raw\images\fairface_0007566.jpg,0,Female_20-39_Medium__vs__Male_60+_Medium,train_identity_0533,train_identity_1735,train
data\raw\images\fairface_0002363.jpg,data\raw\images\fairface_0006401.jpg,0,Female_0-19_Medium__vs__Female_0-19_Medium,train_identity_0127,train_identity_0174,train
data\raw\images\fairface_0004107.jpg,data\raw\images\fairface_0005122.jpg,0,Male_20-39_Medium__vs__Male_60+_Medium,train_identity_1347,train_identity_1720,train
data\raw\images\fairface_0007613.jpg,data\raw\images\fairface_0002167.jpg,0,Female_20-39_Light__vs__Male_0-19_Dark,train_identity_0410,train_identity_0826,train
data\raw\images\fairface_0004339.jpg,data\raw\images\fairface_0009155.jpg,0,Male_20-39_Light__vs__Male_60+_Dark,train_identity_1165,train_identity_1644,train
data\raw\images\fairface_0003194.jpg,data\raw\images\fairface_0002898.jpg,0,Male_20-39_Medium__vs__Male_40-59_Medium,train_identity_1325,train_identity_1574,train
data\raw\images\fairface_0008816.jpg,data\raw\images\fairface_0007334.jpg,0,Female_20-39_Light__vs__Male_60+_Medium,train_identity_0434,train_identity_1734,train
data\raw\images\fairface_0008906.jpg,data\raw\images\fairface_0007845.jpg,0,Female_0-19_Medium__vs__Female_40-59_Medium,train_identity_0201,train_identity_0738,train
data\raw\images\fairface_0004227.jpg,data\raw\images\fairface_0003745.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,train_identity_0347,train_identity_1339,train
data\raw\images\fairface_0007821.jpg,data\raw\images\fairface_0007016.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,train_identity_0621,train_identity_1010,train
data\raw\images\fairface_0000836.jpg,data\raw\images\fairface_0008858.jpg,0,Male_20-39_Light__vs__Male_60+_Medium,train_identity_1112,train_identity_1745,train
data\raw\images\fairface_0000574.jpg,data\raw\images\fairface_0001352.jpg,0,Female_20-39_Light__vs__Female_20-39_Light,train_identity_0288,train_identity_0299,train
data\raw\images\fairface_0008879.jpg,data\raw\images\fairface_0000454.jpg,0,Male_0-19_Light__vs__Male_20-39_Medium,train_identity_0917,train_identity_1261,train
data\raw\images\fairface_0003833.jpg,data\raw\images\fairface_0005119.jpg,0,Female_20-39_Dark__vs__Female_40-59_Dark,train_identity_0238,train_identity_0672,train
data\raw\images\fairface_0009882.jpg,data\raw\images\fairface_0000312.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,train_identity_0211,train_identity_1258,train
data\raw\images\fairface_0002264.jpg,data\raw\images\fairface_0005113.jpg,0,Female_40-59_Dark__vs__Female_40-59_Medium,train_identity_0667,train_identity_0728,train
data\raw\images\fairface_0001001.jpg,data\raw\images\fairface_0007806.jpg,0,Male_40-59_Dark__vs__Male_40-59_Dark,train_identity_1495,train_identity_1505,train
data\raw\images\fairface_0006549.jpg,data\raw\images\fairface_0004443.jpg,0,Female_20-39_Light__vs__Male_0-19_Medium,train_identity_0392,train_identity_0981,train
data\raw\images\fairface_0003683.jpg,data\raw\images\fairface_0009876.jpg,0,Female_60+_Light__vs__Male_20-39_Medium,train_identity_0766,train_identity_1490,train
data\raw\images\fairface_0007448.jpg,data\raw\images\fairface_0000965.jpg,0,Female_20-39_Light__vs__Male_60+_Light,train_identity_0407,train_identity_1649,train
data\raw\images\fairface_0009077.jpg,data\raw\images\fairface_0007981.jpg,0,Female_20-39_Medium__vs__Male_60+_Light,train_identity_0649,train_identity_1677,train
data\raw\images\fairface_0007303.jpg,data\raw\images\fairface_0007942.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,train_identity_0612,train_identity_0624,train
data\raw\images\fairface_0003277.jpg,data\raw\images\fairface_0004501.jpg,0,Female_0-19_Light__vs__Male_20-39_Light,train_identity_0058,train_identity_1166,train
data\raw\images\fairface_0008065.jpg,data\raw\images\fairface_0001950.jpg,0,Male_0-19_Medium__vs__Male_20-39_Dark,train_identity_1023,train_identity_1055,train
data\raw\images\fairface_0001706.jpg,data\raw\images\fairface_0002501.jpg,0,Male_0-19_Dark__vs__Male_20-39_Medium,train_identity_0823,train_identity_1312,train
data\raw\images\fairface_0007795.jpg,data\raw\images\fairface_0001753.jpg,0,Female_40-59_Medium__vs__Male_0-19_Medium,train_identity_0738,train_identity_0950,train
data\raw\images\fairface_0008524.jpg,data\raw\images\fairface_0008239.jpg,0,Female_20-39_Dark__vs__Female_20-39_Medium,train_identity_0264,train_identity_0628,train
data\raw\images\fairface_0002939.jpg,data\raw\images\fairface_0003936.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,train_identity_0134,train_identity_1343,train
data\raw\images\fairface_0008044.jpg,data\raw\images\fairface_0005642.jpg,0,Female_20-39_Light__vs__Male_0-19_Light,train_identity_0418,train_identity_0896,train
data\raw\images\fairface_0007691.jpg,data\raw\images\fairface_0008292.jpg,0,Male_0-19_Medium__vs__Male_40-59_Dark,train_identity_1018,train_identity_1505,train
data\raw\images\fairface_0009076.jpg,data\raw\images\fairface_0007884.jpg,0,Female_40-59_Dark__vs__Male_20-39_Light,train_identity_0677,train_identity_1219,train
data\raw\images\fairface_0001687.jpg,data\raw\images\fairface_0002904.jpg,0,Female_20-39_Medium__vs__Female_40-59_Medium,train_identity_0490,train_identity_0714,train
data\raw\images\fairface_0009214.jpg,data\raw\images\fairface_0004215.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,train_identity_0652,train_identity_0977,train
data\raw\images\fairface_0009348.jpg,data\raw\images\fairface_0001752.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0655,train_identity_1294,train
data\raw\images\fairface_0008721.jpg,data\raw\images\fairface_0003619.jpg,0,Female_20-39_Dark__vs__Female_40-59_Medium,train_identity_0266,train_identity_0720,train
data\raw\images\fairface_0006848.jpg,data\raw\images\fairface_0008383.jpg,0,Male_0-19_Medium__vs__Male_40-59_Medium,train_identity_1007,train_identity_1622,train
data\raw\images\fairface_0002659.jpg,data\raw\images\fairface_0002876.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,train_identity_0510,train_identity_0963,train
data\raw\images\fairface_0003337.jpg,data\raw\images\fairface_0001636.jpg,0,Female_40-59_Medium__vs__Female_60+_Dark,train_identity_0718,train_identity_0750,train
data\raw\images\fairface_0005704.jpg,data\raw\images\fairface_0009717.jpg,0,Female_20-39_Light__vs__Female_20-39_Light,train_identity_0374,train_identity_0450,train
data\raw\images\fairface_0000751.jpg,data\raw\images\fairface_0002675.jpg,0,Female_20-39_Dark__vs__Female_20-39_Medium,train_identity_0218,train_identity_0510,train
data\raw\images\fairface_0009837.jpg,data\raw\images\fairface_0008815.jpg,0,Female_40-59_Light__vs__Male_20-39_Medium,train_identity_0701,train_identity_1461,train
data\raw\images\fairface_0005470.jpg,data\raw\images\fairface_0006100.jpg,0,Female_20-39_Dark__vs__Male_20-39_Medium,train_identity_0248,train_identity_1397,train
data\raw\images\fairface_0007024.jpg,data\raw\images\fairface_0004251.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,train_identity_0400,train_identity_0546,train
data\raw\images\fairface_0001236.jpg,data\raw\images\fairface_0002977.jpg,0,Female_0-19_Medium__vs__Female_20-39_Medium,train_identity_0113,train_identity_0518,train
data\raw\images\fairface_0004392.jpg,data\raw\images\fairface_0008129.jpg,0,Female_20-39_Medium__vs__Male_0-19_Light,train_identity_0549,train_identity_0912,train
data\raw\images\fairface_0008513.jpg,data\raw\images\fairface_0004960.jpg,0,Female_40-59_Dark__vs__Male_40-59_Medium,train_identity_0676,train_identity_1591,train
data\raw\images\fairface_0004653.jpg,data\raw\images\fairface_0002143.jpg,0,Male_20-39_Medium__vs__Male_40-59_Dark,train_identity_1362,train_identity_1496,train
data\raw\images\fairface_0004532.jpg,data\raw\images\fairface_0004672.jpg,0,Male_0-19_Medium__vs__Male_20-39_Medium,train_identity_0982,train_identity_1363,train
data\raw\images\fairface_0008689.jpg,data\raw\images\fairface_0002859.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1231,train_identity_1320,train
data\raw\images\fairface_0001893.jpg,data\raw\images\fairface_0003836.jpg,0,Female_20-39_Light__vs__Male_40-59_Light,train_identity_0307,train_identity_1524,train
data\raw\images\fairface_0007031.jpg,data\raw\images\fairface_0000468.jpg,0,Female_0-19_Medium__vs__Male_0-19_Medium,train_identity_0179,train_identity_0930,train
data\raw\images\fairface_0001115.jpg,data\raw\images\fairface_0005080.jpg,0,Male_0-19_Medium__vs__Male_40-59_Medium,train_identity_0940,train_identity_1591,train
data\raw\images\fairface_0001411.jpg,data\raw\images\fairface_0007468.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,train_identity_0483,train_identity_0615,train
data\raw\images\fairface_0006584.jpg,data\raw\images\fairface_0001983.jpg,0,Female_20-39_Light__vs__Male_20-39_Dark,train_identity_0393,train_identity_1055,train
data\raw\images\fairface_0008325.jpg,data\raw\images\fairface_0008350.jpg,0,Female_20-39_Light__vs__Female_20-39_Light,train_identity_0425,train_identity_0426,train
